1636675200000,4722.57000000,4722.57000000,4718.02000000,4720.82000000,2.58380000,1636675259999,12195.55779300,23,1.65650000,7819.92659800,0
1636675260000,4720.60000000,4720.60000000,4716.03000000,4716.03000000,1.06890000,1636675319999,5045.80468000,3,1.05910000,4999.58746000,0
1636675320000,4716.41000000,4716.41000000,4714.49000000,4714.49000000,0.08090000,1636675379999,381.41637400,4,0.07160000,337.56631600,0
1636675380000,4714.49000000,4717.85000000,4712.23000000,4715.46000000,10.67150000,1636675439999,50308.20226500,25,10.20300000,48100.30823800,0
1636675440000,4714.75000000,4714.75000000,4710.76000000,4711.79000000,0.30200000,1636675499999,1422.78246600,8,0.07370000,347.30685800,0
1636675500000,4710.19000000,4711.64000000,4705.22000000,4706.24000000,2.11320000,1636675559999,9949.92847900,20,1.60430000,7553.90409000,0
1636675560000,4706.08000000,4709.23000000,4704.42000000,4709.23000000,2.04860000,1636675619999,9643.96339300,6,2.04260000,9615.73687300,0
1636675620000,4710.59000000,4719.28000000,4710.59000000,4719.28000000,6.22880000,1636675679999,29369.10136600,12,6.16140000,29051.02759400,0
1636675680000,4715.66000000,4719.31000000,4715.66000000,4719.31000000,5.19450000,1636675739999,24500.48835500,12,0.40000000,1887.63600000,0
1636675740000,4717.88000000,4717.88000000,4716.53000000,4716.53000000,0.00440000,1636675799999,20.75570200,2,0.00220000,10.37636600,0
1636675800000,4713.70000000,4716.61000000,4713.70000000,4716.10000000,2.23920000,1636675859999,10560.10739700,8,2.19400000,10347.04235700,0
1636675860000,4713.35000000,4717.18000000,4712.70000000,4716.75000000,2.12060000,1636675919999,9994.84305300,6,0.00500000,23.58590000,0
1636675920000,4718.15000000,4718.15000000,4713.21000000,4716.33000000,0.12650000,1636675979999,596.51597500,8,0.06920000,326.36933000,0
1636675980000,4710.68000000,4710.85000000,4704.03000000,4704.03000000,1.85450000,1636676039999,8730.78860500,11,0.24020000,1131.54112100,0
1636676040000,4703.84000000,4703.95000000,4701.25000000,4702.03000000,2.09820000,1636676099999,9866.94352000,12,0.27730000,1303.84572900,0
1636676100000,4703.71000000,4703.75000000,4698.05000000,4701.83000000,10.77690000,1636676159999,50665.44483200,28,10.18360000,47877.32224400,0
1636676160000,4701.93000000,4705.35000000,4701.42000000,4705.35000000,0.05260000,1636676219999,247.37953800,5,0.00700000,32.93745000,0
1636676220000,4705.47000000,4713.41000000,4705.47000000,4710.66000000,10.51920000,1636676279999,49542.87198400,18,10.49110000,49410.59333800,0
1636676280000,4713.43000000,4717.84000000,4713.43000000,4715.07000000,0.74080000,1636676339999,3493.48020400,8,0.67880000,3201.07219400,0
1636676340000,4717.99000000,4720.95000000,4710.61000000,4710.61000000,11.16300000,1636676399999,52645.50080700,30,0.26170000,1234.36044700,0
1636676400000,4716.02000000,4719.28000000,4716.02000000,4717.82000000,2.39210000,1636676459999,11284.04150700,9,1.33520000,6299.26780600,0
