1650672000000,2962.60000000,2971.12000000,2958.84000000,2970.88000000,41.77150000,1650672299999,123868.92576400,192,14.48940000,42975.32548000,0
1650672300000,2971.12000000,2973.90000000,2956.04000000,2973.03000000,50.48090000,1650672599999,149751.25496900,225,18.25940000,54146.21050200,0
1650672600000,2972.66000000,2975.34000000,2964.54000000,2965.12000000,29.39410000,1650672899999,87296.56538400,128,9.33310000,27721.48778100,0
1650672900000,2965.81000000,2968.20000000,2965.44000000,2966.68000000,16.52140000,1650673199999,49023.95420700,71,10.92860000,32429.96263300,0
1650673200000,2965.46000000,2966.90000000,2963.60000000,2963.87000000,9.93380000,1650673499999,29446.17708200,66,6.04100000,17904.49169400,0
1650673500000,2963.59000000,2963.59000000,2960.28000000,2960.48000000,8.79900000,1650673799999,26058.10318600,50,5.23830000,15510.69051200,0
1650673800000,2961.78000000,2961.78000000,2956.82000000,2957.26000000,16.71210000,1650674099999,49438.22279500,99,5.90010000,17453.38559300,0
1650674100000,2957.65000000,2959.92000000,2956.25000000,2958.93000000,20.24250000,1650674399999,59880.86250900,84,10.71290000,31683.81155000,0
1650674400000,2958.58000000,2962.64000000,2958.26000000,2960.92000000,27.67400000,1650674699999,81928.87724100,97,15.74830000,46620.68571100,0
1650674700000,2959.51000000,2959.51000000,2956.95000000,2958.81000000,5.35700000,1650674999999,15845.38499500,48,2.90910000,8603.53860300,0
1650675000000,2958.89000000,2958.90000000,2954.53000000,2955.29000000,19.02800000,1650675299999,56257.21884900,128,5.30180000,15672.71709100,0
1650675300000,2954.61000000,2959.19000000,2954.61000000,2955.42000000,19.67420000,1650675599999,58170.32464400,110,13.14490000,38864.84843300,0
1650675600000,2955.52000000,2959.13000000,2955.49000000,2957.58000000,13.08270000,1650675899999,38696.61399200,64,8.51160000,25174.94000000,0
1650675900000,2956.68000000,2959.99000000,2956.38000000,2959.35000000,14.34210000,1650676199999,42422.16664600,79,8.06260000,23845.98129800,0
1650676200000,2958.91000000,2959.07000000,2954.64000000,2957.36000000,21.22690000,1650676499999,62761.51982100,82,12.89960000,38141.03429500,0
1650676500000,2956.44000000,2960.36000000,2956.44000000,2956.79000000,13.50730000,1650676799999,39959.41860100,63,6.05380000,17908.55633700,0
1650676800000,2956.79000000,2961.50000000,2955.35000000,2960.43000000,7.94300000,1650677099999,23498.41277400,47,2.09520000,6198.05402800,0
1650677100000,2960.40000000,2964.01000000,2960.36000000,2962.34000000,28.37150000,1650677399999,84025.07266300,100,19.13730000,56668.47909700,0
1650677400000,2962.14000000,2966.41000000,2962.14000000,2966.35000000,10.97410000,1650677699999,32537.58456600,80,2.97610000,8822.74319500,0
1650677700000,2966.86000000,2966.86000000,2963.37000000,2963.62000000,18.16510000,1650677999999,53856.75822700,84,12.71410000,37696.43194600,0
1650678000000,2963.52000000,2965.67000000,2959.29000000,2965.67000000,24.97310000,1650678299999,73981.48799400,82,8.69240000,25749.54423000,0
1650678300000,2965.77000000,2970.00000000,2961.45000000,2961.45000000,15.55300000,1650678599999,46141.46929200,80,10.57470000,31373.54719800,0
1650678600000,2961.40000000,2962.18000000,2959.32000000,2959.32000000,23.46030000,1650678899999,69450.65518100,78,13.27420000,39293.84796100,0
1650678900000,2960.76000000,2966.07000000,2960.16000000,2962.84000000,7.30720000,1650679199999,21653.04162900,41,4.56040000,13512.05641300,0
1650679200000,2962.81000000,2966.77000000,2959.72000000,2962.10000000,41.92950000,1650679499999,124260.24161100,140,20.53440000,60868.46986900,0
1650679500000,2962.04000000,2962.22000000,2956.31000000,2960.03000000,22.99730000,1650679799999,68078.53391600,103,16.24210000,48088.94827600,0
1650679800000,2960.28000000,2960.28000000,2956.38000000,2957.23000000,12.71540000,1650680099999,37612.51765300,68,5.36830000,15877.79964500,0
1650680100000,2958.22000000,2959.18000000,2955.96000000,2959.17000000,11.43290000,1650680399999,33820.95265200,72,5.44810000,16113.64518600,0
1650680400000,2958.65000000,2960.36000000,2958.05000000,2960.36000000,17.85340000,1650680699999,52836.20208100,64,10.20480000,30201.61638000,0
1650680700000,2960.50000000,2962.02000000,2956.09000000,2959.78000000,28.53250000,1650680999999,84463.32645200,102,22.48800000,66566.78197800,0
1650681000000,2959.78000000,2963.43000000,2958.66000000,2960.48000000,28.00340000,1650681299999,82935.07533000,119,10.50920000,31111.80951500,0
1650681300000,2961.21000000,2961.93000000,2960.80000000,2961.93000000,5.87840000,1650681599999,17407.44464400,32,3.41350000,10107.62833800,0
1650681600000,2961.65000000,2962.57000000,2958.27000000,2960.54000000,13.52370000,1650681899999,40031.01216700,55,8.03880000,23792.48000600,0
1650681900000,2960.55000000,2961.72000000,2955.01000000,2955.56000000,17.55270000,1650682199999,51906.08138400,75,7.01560000,20742.58889800,0
1650682200000,2955.54000000,2956.94000000,2952.40000000,2952.40000000,16.22440000,1650682499999,47944.83139900,72,6.26530000,18517.70766800,0
1650682500000,2952.85000000,2959.31000000,2952.85000000,2958.86000000,14.30310000,1650682799999,42299.74617300,69,10.48350000,31004.20840800,0
1650682800000,2958.86000000,2961.04000000,2956.47000000,2959.82000000,7.04430000,1650683099999,20847.24052400,56,2.56520000,7590.37903700,0
1650683100000,2959.96000000,2959.96000000,2953.55000000,2953.55000000,16.61680000,1650683399999,49155.12138400,46,6.64460000,19651.63342500,0
1650683400000,2953.57000000,2957.34000000,2951.21000000,2957.34000000,49.38970000,1650683699999,145924.75715700,170,15.97840000,47217.40981500,0
1650683700000,2957.35000000,2957.95000000,2953.75000000,2953.75000000,13.57380000,1650683999999,40115.49562100,89,4.52330000,13367.30488000,0
1650684000000,2954.42000000,2958.48000000,2953.73000000,2954.77000000,11.11530000,1650684299999,32861.04850700,75,4.90630000,14505.51066500,0
1650684300000,2955.15000000,2955.15000000,2946.88000000,2946.88000000,27.57860000,1650684599999,81366.83235300,145,14.66960000,43281.58131900,0
1650684600000,2947.15000000,2952.35000000,2944.01000000,2950.01000000,12.41600000,1650684899999,36598.95868700,83,4.36960000,12880.50941800,0
1650684900000,2951.37000000,2951.77000000,2947.29000000,2947.29000000,19.02960000,1650685199999,56138.52556900,98,8.92330000,26320.11624100,0
1650685200000,2946.66000000,2948.56000000,2942.93000000,2945.65000000,49.81220000,1650685499999,146709.38802800,184,17.72690000,52216.11724600,0
1650685500000,2946.07000000,2947.03000000,2944.61000000,2946.63000000,27.37650000,1650685799999,80644.76563400,83,15.94750000,46970.79746300,0
1650685800000,2947.34000000,2949.99000000,2946.60000000,2949.99000000,16.19490000,1650686099999,47747.74312100,59,4.19320000,12362.30181200,0
1650686100000,2949.89000000,2950.46000000,2946.90000000,2946.90000000,31.79580000,1650686399999,93773.68604000,99,13.69810000,40395.60536000,0
1650686400000,2947.64000000,2951.21000000,2944.35000000,2951.21000000,12.52390000,1650686699999,36902.54127100,72,4.98460000,14688.47754400,0
1650686700000,2951.16000000,2954.44000000,2951.16000000,2953.08000000,20.44750000,1650686999999,60370.47206600,100,8.91490000,26317.93414100,0
1650687000000,2953.02000000,2955.63000000,2950.88000000,2950.88000000,19.86710000,1650687299999,58684.07345900,72,9.11070000,26902.88750100,0
1650687300000,2951.44000000,2952.86000000,2943.95000000,2944.02000000,20.38320000,1650687599999,60097.27146300,93,10.02120000,29551.45362000,0
1650687600000,2944.14000000,2944.19000000,2916.00000000,2924.85000000,333.99420000,1650687899999,976851.02337600,536,63.31540000,185212.07963600,0
1650687900000,2924.03000000,2927.96000000,2917.82000000,2924.57000000,74.02120000,1650688199999,216327.57853400,249,33.72380000,98540.29344400,0
1650688200000,2924.08000000,2925.08000000,2922.34000000,2924.80000000,24.83160000,1650688499999,72598.15523900,80,15.52240000,45385.73007900,0
