1633996800000,3541.95000000,3543.56000000,3518.39000000,3528.67000000,112.10680000,1633997099999,395710.78677000,204,47.22020000,166532.09406300,0
1633997100000,3522.75000000,3522.75000000,3506.07000000,3511.70000000,95.70160000,1633997399999,335728.60478500,96,88.19760000,309384.67213300,0
1633997400000,3513.57000000,3513.57000000,3492.77000000,3497.16000000,62.02660000,1633997699999,217247.14336800,150,32.36860000,113308.11886600,0
1633997700000,3497.29000000,3497.70000000,3488.24000000,3488.77000000,33.04500000,1633997999999,115378.18700300,76,19.55210000,68286.01346800,0
1633998000000,3495.87000000,3496.88000000,3480.43000000,3496.18000000,26.94000000,1633998299999,94051.78604500,78,15.19740000,53065.50933500,0
1633998300000,3494.72000000,3499.71000000,3490.57000000,3499.71000000,27.61270000,1633998599999,96546.19441500,51,10.31480000,36082.67578600,0
1633998600000,3495.12000000,3495.12000000,3475.00000000,3485.30000000,41.43570000,1633998899999,144363.97328000,97,18.93060000,65962.70341800,0
1633998900000,3485.33000000,3506.95000000,3484.15000000,3503.75000000,11.80900000,1633999199999,41253.09334400,59,8.47040000,29597.79233100,0
1633999200000,3502.59000000,3505.54000000,3498.82000000,3501.15000000,10.03270000,1633999499999,35125.15603300,48,3.74340000,13109.68062500,0
1633999500000,3502.13000000,3515.64000000,3501.52000000,3501.52000000,12.85370000,1633999799999,45118.95139000,54,5.20920000,18278.26580300,0
1633999800000,3500.00000000,3500.17000000,3489.38000000,3497.62000000,58.32440000,1634000099999,203961.05766900,94,26.28160000,91872.79332500,0
1634000100000,3496.06000000,3503.62000000,3493.76000000,3503.62000000,13.51840000,1634000399999,47323.35570500,36,7.40840000,25949.97910700,0
1634000400000,3502.99000000,3507.74000000,3492.37000000,3492.41000000,7.54250000,1634000699999,26369.95314100,33,2.92820000,10240.28012000,0
1634000700000,3491.28000000,3493.18000000,3488.38000000,3492.31000000,13.25870000,1634000999999,46273.67192900,34,4.25770000,14863.53971400,0
1634001000000,3487.52000000,3492.50000000,3485.73000000,3492.50000000,11.27450000,1634001299999,39324.45570900,31,5.91450000,20631.91989600,0
1634001300000,3492.50000000,3505.44000000,3492.50000000,3505.44000000,10.13630000,1634001599999,35454.48102800,38,8.44060000,29529.93116800,0
1634001600000,3503.25000000,3512.23000000,3503.25000000,3505.24000000,54.97670000,1634001899999,192886.92378500,101,26.59010000,93289.32841900,0
1634001900000,3507.82000000,3510.05000000,3505.28000000,3508.37000000,8.14000000,1634002199999,28561.05304900,18,3.26150000,11446.60652200,0
1634002200000,3509.12000000,3518.87000000,3506.73000000,3516.85000000,12.49600000,1634002499999,43867.44826500,46,8.42680000,29585.07095400,0
1634002500000,3515.67000000,3519.00000000,3511.91000000,3519.00000000,2.21510000,1634002799999,7786.68621700,14,1.54060000,5416.68443500,0
1634002800000,3519.38000000,3519.38000000,3514.03000000,3518.32000000,2.94000000,1634003099999,10339.66027900,16,0.00000000,0.00000000,0
1634003100000,3519.96000000,3521.34000000,3511.17000000,3513.86000000,28.47360000,1634003399999,100021.75026800,40,12.88720000,45269.02520800,0
1634003400000,3517.73000000,3526.25000000,3517.73000000,3526.25000000,24.15880000,1634003699999,85147.60709700,48,23.12400000,81502.87357700,0
1634003700000,3525.22000000,3526.58000000,3517.77000000,3519.59000000,5.98710000,1634003999999,21082.73336600,22,0.94400000,3323.02825600,0
1634004000000,3516.28000000,3520.28000000,3507.87000000,3507.87000000,20.32450000,1634004299999,71326.78544300,48,11.37470000,39908.87171500,0
1634004300000,3507.34000000,3508.24000000,3496.84000000,3501.97000000,39.05030000,1634004599999,136689.91333800,81,23.56790000,82496.36407300,0
1634004600000,3502.45000000,3507.34000000,3502.45000000,3507.34000000,30.38140000,1634004899999,106500.39278900,16,29.09130000,101981.79262100,0
1634004900000,3505.34000000,3505.39000000,3495.10000000,3503.42000000,33.56580000,1634005199999,117431.06852200,73,15.47250000,54110.86464500,0
1634005200000,3498.94000000,3498.94000000,3490.01000000,3491.08000000,11.57130000,1634005499999,40417.08968000,37,6.13750000,21435.92720000,0
1634005500000,3490.00000000,3496.82000000,3488.81000000,3490.64000000,20.36070000,1634005799999,71081.18070900,47,8.63240000,30138.52426000,0
1634005800000,3491.12000000,3499.36000000,3489.28000000,3499.36000000,26.19220000,1634006099999,91589.62145600,47,13.26470000,46403.16931700,0
1634006100000,3498.73000000,3498.73000000,3496.06000000,3497.82000000,0.04960000,1634006399999,173.46996500,4,0.02560000,89.55720500,0
