1643846400000,2681.18000000,2685.09000000,2677.55000000,2684.13000000,16.71580000,1643846459999,44825.26922800,26,8.31370000,22281.09709600,0
1643846460000,2685.64000000,2697.50000000,2685.08000000,2697.50000000,5.45440000,1643846519999,14667.91543200,30,3.74730000,10081.86228200,0
1643846520000,2694.70000000,2695.04000000,2689.52000000,2690.71000000,10.75930000,1643846579999,28952.70345700,19,9.31780000,25070.60792900,0
1643846580000,2687.48000000,2688.05000000,2683.78000000,2683.78000000,0.55610000,1643846639999,1493.89251000,4,0.19080000,512.62041600,0
1643846640000,2685.45000000,2685.89000000,2677.38000000,2677.38000000,9.84360000,1643846699999,26404.45233800,17,0.34680000,931.28001400,0
1643846700000,2677.38000000,2680.37000000,2676.87000000,2678.04000000,3.78420000,1643846759999,10139.51832900,11,2.04040000,5468.93543700,0
1643846760000,2677.57000000,2677.57000000,2672.77000000,2672.77000000,0.48250000,1643846819999,1290.26345700,7,0.09470000,253.36389500,0
1643846820000,2669.97000000,2672.88000000,2668.97000000,2670.83000000,0.82960000,1643846879999,2216.42671200,10,0.04740000,126.59349100,0
1643846880000,2673.80000000,2677.21000000,2668.65000000,2675.59000000,18.98810000,1643846939999,50729.10061500,24,2.01320000,5387.79267200,0
1643846940000,2676.61000000,2681.01000000,2676.46000000,2681.01000000,5.10020000,1643846999999,13669.93482600,8,5.10020000,13669.93482600,0
1643847000000,2682.68000000,2695.13000000,2682.68000000,2691.34000000,8.10230000,1643847059999,21799.92317300,41,4.13990000,11140.24742600,0
1643847060000,2690.51000000,2691.56000000,2685.63000000,2691.31000000,10.02440000,1643847119999,26960.45074300,23,6.30150000,16951.92142000,0
1643847120000,2692.26000000,2694.71000000,2692.09000000,2694.71000000,3.30700000,1643847179999,8906.41446500,9,2.49080000,6709.12827000,0
1643847180000,2693.65000000,2696.77000000,2693.65000000,2696.16000000,4.72750000,1643847239999,12735.44745900,6,4.13510000,11139.07242300,0
1643847240000,2695.89000000,2700.14000000,2694.85000000,2699.68000000,6.68570000,1643847299999,18045.39505900,16,6.65230000,17955.26666700,0
1643847300000,2699.76000000,2701.64000000,2697.32000000,2699.70000000,1.93490000,1643847359999,5222.54888400,12,0.70410000,1902.04815800,0
1643847360000,2698.02000000,2700.79000000,2696.91000000,2699.65000000,11.08400000,1643847419999,29922.22137000,14,4.48870000,12118.41002800,0
