1631232000000,3424.64000000,3440.51000000,3418.99000000,3440.51000000,79.76100000,1631232299999,273471.31712500,135,29.36450000,100675.82955700,0
1631232300000,3436.47000000,3438.46000000,3421.28000000,3427.15000000,40.15820000,1631232599999,137719.20518400,52,21.52950000,73815.20826400,0
1631232600000,3425.20000000,3425.20000000,3410.66000000,3413.53000000,41.35550000,1631232899999,141383.99461900,112,18.41360000,62959.08743500,0
1631232900000,3418.86000000,3433.02000000,3417.44000000,3432.82000000,46.12770000,1631233199999,157929.10698000,45,30.85100000,105629.11530600,0
1631233200000,3434.45000000,3440.68000000,3434.07000000,3434.07000000,30.99400000,1631233499999,106594.48436600,41,9.98520000,34330.16693000,0
1631233500000,3434.07000000,3448.83000000,3434.07000000,3448.83000000,31.28140000,1631233799999,107754.66237900,50,11.81870000,40705.22876600,0
1631233800000,3445.17000000,3452.55000000,3443.31000000,3448.06000000,19.62140000,1631234099999,67670.81517700,37,12.95510000,44672.20522600,0
1631234100000,3447.94000000,3452.38000000,3446.56000000,3449.30000000,17.58800000,1631234399999,60678.99596800,28,3.45720000,11924.71656600,0
1631234400000,3447.69000000,3460.79000000,3447.56000000,3458.12000000,104.80430000,1631234699999,361933.23569600,107,60.58870000,209291.56698800,0
1631234700000,3459.91000000,3461.54000000,3451.57000000,3460.65000000,16.34470000,1631234999999,56499.24545000,36,7.48170000,25863.97411100,0
1631235000000,3461.25000000,3462.33000000,3454.01000000,3454.05000000,14.79350000,1631235299999,51156.95911100,25,5.13200000,17759.83597800,0
1631235300000,3452.06000000,3454.28000000,3450.60000000,3452.48000000,8.90460000,1631235599999,30739.41022800,25,0.47730000,1648.44589200,0
1631235600000,3451.54000000,3467.06000000,3451.54000000,3463.68000000,19.85520000,1631235899999,68751.38617900,49,12.06610000,41779.20866900,0
1631235900000,3462.16000000,3462.16000000,3455.51000000,3455.51000000,14.08620000,1631236199999,48723.81582700,17,3.28930000,11383.26526500,0
1631236200000,3459.77000000,3463.08000000,3458.17000000,3458.17000000,15.05860000,1631236499999,52099.89070200,19,4.96320000,17180.47040500,0
1631236500000,3459.22000000,3462.44000000,3456.71000000,3462.44000000,36.42810000,1631236799999,126027.62046100,31,34.15500000,118164.10208400,0
1631236800000,3462.37000000,3474.98000000,3459.20000000,3472.62000000,19.16330000,1631237099999,66431.81320400,76,13.73440000,47599.87378700,0
1631237100000,3469.86000000,3478.71000000,3468.73000000,3476.41000000,54.76190000,1631237399999,190282.40174000,74,47.96850000,166686.35117800,0
1631237400000,3474.39000000,3477.37000000,3472.81000000,3475.02000000,30.41060000,1631237699999,105684.51310300,45,3.96600000,13785.53393800,0
1631237700000,3478.65000000,3504.04000000,3478.65000000,3502.40000000,34.53210000,1631237999999,120646.81486100,115,20.96090000,73275.04079100,0
1631238000000,3502.43000000,3509.99000000,3497.51000000,3498.83000000,71.79470000,1631238299999,251391.24197800,111,14.07640000,49271.90410800,0
1631238300000,3499.68000000,3514.69000000,3499.68000000,3504.88000000,63.60610000,1631238599999,223087.19573700,91,29.79680000,104543.26095300,0
1631238600000,3504.90000000,3504.90000000,3499.00000000,3502.52000000,24.39260000,1631238899999,85430.29496500,40,11.11920000,38950.56363800,0
1631238900000,3499.77000000,3500.00000000,3491.59000000,3500.00000000,79.38220000,1631239199999,277626.87884500,90,57.79720000,202155.01057400,0
1631239200000,3497.38000000,3497.38000000,3490.21000000,3493.00000000,90.28940000,1631239499999,315356.21286800,47,54.54080000,190468.28506000,0
1631239500000,3494.81000000,3498.03000000,3493.37000000,3493.37000000,12.03920000,1631239799999,42096.77489500,19,6.91390000,24179.23412600,0
1631239800000,3497.96000000,3497.96000000,3491.98000000,3491.98000000,9.25200000,1631240099999,32317.93343100,13,1.52570000,5329.99532800,0
1631240100000,3492.78000000,3495.53000000,3486.56000000,3488.00000000,20.60720000,1631240399999,71971.71792800,37,12.91420000,45112.24338400,0
